"actions","ID","Author","Title","Book Title","Journal","Year","Type","Affiliation","DOI","Journal ISO","Unique-ID","DA-Initial","DA-Updated","originAuthor","editor","originEditor","series","publisher","volume","number","articleNumber","pages","type_value","timesCited","isbn","address","highlight","etxenike","research_lines"
"Eliminar   Modificar","ISI:000088343000037","D. Gomez, A. Alegria, and J. Colmenero","Secondary Relaxation in glass forming systems","","BOLETIN DE LA SOCIEDAD ESPANOLA DE CERAMICA Y VIDRIO","2000","Article; Proceedings Paper","Gomez, D (Reprint Author), Univ Basque Country, Fac Quim, Dept Fis Mat, E-20080 San Sebastian, Spain. Univ Basque Country, Fac Quim, Dept Fis Mat, E-20080 San Sebastian, Spain.","10.3989/cyv.2000.v39.i3.861","Bol. Soc. Esp. Ceram. Vidr.","ISI:000088343000037","2020-04-07","2020-04-07","Gomez, D and Alegria, A and Colmenero, J","","","","SOC ESPANOLA CERAMICA VIDRIO","39","3","","371-373","Article; Proceedings Paper","0","","DESPACHO 176, INST CERAMICA VIDRIO, CSIC, C-KELSEN 5, 28049 MADRID, SPAIN","false","false",""
"Eliminar   Modificar","ISI:000086724100055","G. R. Aranda, J. Gonzalez, K. Kulakowski, and J. Echeberria","Stress-annealing in Fe73.5Cu1Nb3Si13.5B9 amorphous alloy ribbon","","JOURNAL OF APPLIED PHYSICS","2000","Article","Gonzalez, J (Reprint Author), Univ Basque Country, Fac Chem, Dept Mat Phys, P Manuel de Lardizabal 3, San Sebastian 20009, Spain. Univ Basque Country, Fac Chem, Dept Mat Phys, San Sebastian 20009, Spain. Stanislaw Staszic Univ Min & Met, Fac Phys & Nucl Tech, PL-30059 Krakow, Poland. CEIT, Dept Mat, San Sebastian 20018, Spain.","10.1063/1.373082","J. Appl. Phys.","ISI:000086724100055","2020-04-07","2020-04-07","Aranda, GR and Gonzalez, J and Kulakowski, K and Echeberria, J","","","","AMER INST PHYSICS","87","9, 1","","4389-4394","Article","2","","2 HUNTINGTON QUADRANGLE, STE 1NO1, MELVILLE, NY 11747-4501 USA","false","false",""
"Eliminar   Modificar","ISI:000086727200048","J. M. Blanco, A. Zhukov, and J. Gonzalez","Asymmetric torsion stress giant magnetoimpedance in nearly zero magnetostrictive amorphous wires","","JOURNAL OF APPLIED PHYSICS","2000","Article; Proceedings Paper","Blanco, JM (Reprint Author), Univ Basque Country, EUITI, Dept Fis Aplicada I, Avda Felipe IV 1B, E-20011 San Sebastian, Spain. Univ Basque Country, EUITI, Dept Fis Aplicada I, E-20011 San Sebastian, Spain. Univ Basque Country, Fac Quim, Dept Fis Mat, E-20080 San Sebastian, Spain.","10.1063/1.373168","J. Appl. Phys.","ISI:000086727200048","2020-04-07","2020-04-07","Blanco, JM and Zhukov, A and Gonzalez, J","","","","AMER INST PHYSICS","87","9, 2","","4813-4815","Article; Proceedings Paper","49","","1305 WALT WHITMAN RD, STE 300, MELVILLE, NY 11747-4501 USA","false","false",""
"Eliminar   Modificar","ISI:000087071200042","F. J. G. de Abajo","Smith-Purcell radiation emission in aligned nanoparticles","","PHYSICAL REVIEW E","2000","Article","de Abajo, FJG (Reprint Author), Donostia Int Phys Ctr, Fac Informat, Dept CCIA, San Sebastian, Spain. Lawrence Berkeley Natl Lab, Div Mat Sci, Berkeley, CA 94720 USA.","10.1103/PhysRevE.61.5743","Phys. Rev. E","ISI:000087071200042","2020-04-07","2020-04-07","de Abajo, FJG","","","","AMERICAN PHYSICAL SOC","61","5, B","","5743-5752","Article","28","","ONE PHYSICS ELLIPSE, COLLEGE PK, MD 20740-3844 USA","false","false",""
"Eliminar   Modificar","ISI:000087022500017","J. M. Pitarke, and I. Campillo","Band structure effects on the interaction of charged particles with solids","","NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIONS WITH MATERIALS AND ATOMS","2000","Article; Proceedings Paper","Pitarke, JM (Reprint Author), Euskal Herriko Unibertsitatea, Zientzi Fak, Mat Kondentsatuaren Fis Salia, 644 Posta Kutxatila, Bilbao, Basque Country, Spain. Euskal Herriko Unibertsitatea, Zientzi Fak, Mat Kondentsatuaren Fis Salia, Bilbao, Basque Country, Spain. Donostia Int Phys Ctr, DIPC, Donostia San Sebastian, Basque Country, Spain. EHU, UPV, Ctr Mixto, CSIC, Donostia San Sebastian, Basque Country, Spain.","10.1016/S0168-583X(99)01007-1","Nucl. Instrum. Methods Phys. Res. Sect. B-Beam Interact. Mater. Atoms","ISI:000087022500017","2020-04-07","2020-04-07","Pitarke, JM and Campillo, I","","","","ELSEVIER SCIENCE BV","164","","","147-160","Article; Proceedings Paper","32","","PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS","false","false",""
"Eliminar   Modificar","ISI:000087022500018","I. Campillo, and J. M. Pitarke","Induced polarization by charged particles in real solids","","NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIONS WITH MATERIALS AND ATOMS","2000","Article; Proceedings Paper","Pitarke, JM (Reprint Author), Euskal Herriko Unibertsitatea, Zientzi Fak, Mat Kondentsatuaren Fis Saila, 644 Posta Kutxatila, Bilbao 48080, Spain. Euskal Herriko Unibertsitatea, Zientzi Fak, Mat Kondentsatuaren Fis Saila, Bilbao 48080, Spain. UPV, EHU, Ctr Mixto, Donostia Int Phys Ctr, Donostia San Sebastian, Basque Country, Spain.","10.1016/S0168-583X(99)01087-3","Nucl. Instrum. Methods Phys. Res. Sect. B-Beam Interact. Mater. Atoms","ISI:000087022500018","2020-04-07","2020-04-07","Campillo, I and Pitarke, JM","","","","ELSEVIER SCIENCE BV","164","","","161-167","Article; Proceedings Paper","3","","PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS","false","false",""
"Eliminar   Modificar","ISI:000087022500033","D. Semrad, M. Bergsmann, P. Bauer, R. Diez-Muino, and S. A. Arnau","How far are transmission measurements of pre-equilibrium stopping influenced by impact parameter selection?","","NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIONS WITH MATERIALS AND ATOMS","2000","Article; Proceedings Paper","Semrad, D (Reprint Author), Johannes Kepler Univ, Inst Expt Phys, A-4040 Linz, Austria. Johannes Kepler Univ, Inst Expt Phys, A-4040 Linz, Austria. Univ Calif Berkeley, Lawrence Berkeley Lab, Div Mat Sci, Berkeley, CA 94720 USA. UPV, EHU, Dept Fis Mat, E-20080 San Sebastian, Spain.","10.1016/S0168-583X(99)01167-2","Nucl. Instrum. Methods Phys. Res. Sect. B-Beam Interact. Mater. Atoms","ISI:000087022500033","2020-04-07","2020-04-07","Semrad, D and Bergsmann, M and Bauer, P and Diez-Muino, R and Arnau, SA","","","","ELSEVIER SCIENCE BV","164","","","284-290","Article; Proceedings Paper","4","","PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS","false","false",""
"Eliminar   Modificar","ISI:000087022500038","S. P. Apell, J. Aizpurua, J. R. Sabin, and S. B. Trickey","Stopping anisotropy in molecular chains","","NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIONS WITH MATERIALS AND ATOMS","2000","Article; Proceedings Paper","Apell, SP (Reprint Author), Chalmers Univ Technol, Dept Appl Phys, S-41296 Gothenburg, Sweden. Chalmers Univ Technol, Dept Appl Phys, S-41296 Gothenburg, Sweden. Gothenburg Univ, S-41296 Gothenburg, Sweden. Donostia Int Phys Ctr, San Sebastian, Spain. Univ Florida, Dept Phys, Quantum Theory Project, Gainesville, FL 32611 USA.","10.1016/S0168-583X(99)01159-3","Nucl. Instrum. Methods Phys. Res. Sect. B-Beam Interact. Mater. Atoms","ISI:000087022500038","2020-04-07","2020-04-07","Apell, SP and Aizpurua, J and Sabin, JR and Trickey, SB","","","","ELSEVIER SCIENCE BV","164","","","318-323","Article; Proceedings Paper","2","","PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS","false","false",""
"Eliminar   Modificar","ISI:000087022500085","M. Alducin, and S. P. Apell","Surface photoelectric effect induced by small clusters impinging on solid surfaces","","NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIONS WITH MATERIALS AND ATOMS","2000","Article; Proceedings Paper","Alducin, M (Reprint Author), Univ Basque Country, ETS Ingenieros Ind & Ingenieros Telecomunicac, Dept Ingn Elect, Alda Urquijo S-N, S-48013 Bilbao, Spain. Univ Basque Country, ETS Ingenieros Ind & Ingenieros Telecomunicac, Dept Ingn Elect, S-48013 Bilbao, Spain. Chalmers, Dept Appl Phys, S-41296 Gothenburg, Sweden. Univ Gothenburg, S-41296 Gothenburg, Sweden. Univ Basque Country, Fac Quim, Dept Fis Mat, E-20080 San Sebastian, Spain. Donostia Int Phys Ctr, San Sebastian, Spain.","10.1016/S0168-583X(99)01185-4","Nucl. Instrum. Methods Phys. Res. Sect. B-Beam Interact. Mater. Atoms","ISI:000087022500085","2020-04-07","2020-04-07","Alducin, M and Apell, SP","","","","ELSEVIER SCIENCE BV","164","","","662-670","Article; Proceedings Paper","1","","PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS","false","false",""
"Eliminar   Modificar","ISI:000085965500021","P. Aragoneses, A. P. Zhukov, J. Gonzalez, J. M. Blanco, and L. Dominguez","Effect of AC driving current on magneto-impedance effect","","SENSORS AND ACTUATORS A-PHYSICAL","2000","Article; Proceedings Paper","Zhukov, AP (Reprint Author), Univ Basque Country, Fac Quim, Dept Fis Mat, San Sebastian 1072, E-20080 San Sebastian, Spain. Univ Basque Country, Fac Quim, Dept Fis Mat, E-20080 San Sebastian, Spain. Univ Basque Country, EUITI, Dept Fis Aplicada 1, San Sebastian 20011, Spain.","10.1016/S0924-4247(99)00092-8","Sens. Actuator A-Phys.","ISI:000085965500021","2020-04-07","2020-04-07","Aragoneses, P and Zhukov, AP and Gonzalez, J and Blanco, JM and Dominguez, L","","","","ELSEVIER SCIENCE SA","81","1-3","","86-90","Article; Proceedings Paper","43","","PO BOX 564, 1001 LAUSANNE, SWITZERLAND","false","false",""
"Eliminar   Modificar","ISI:000085965500031","A. Zhukov, A. F. Cobeno, J. Gonzalez, J. M. Blanco, P. Aragoneses, and L. Dominguez","Magnetoelastic sensor of liquid level based on magnetoelastic properties of Co-rich microwires","","SENSORS AND ACTUATORS A-PHYSICAL","2000","Article; Proceedings Paper","Zhukov, A (Reprint Author), Univ Basque Country, Fac Quim, Dept Fis Mat, E-20080 San Sebastian, Spain. Univ Basque Country, Fac Quim, Dept Fis Mat, E-20080 San Sebastian, Spain. Univ Basque Country, Dept Fis Aplicada 1, San Sebastian, Spain. Univ Basque Country, EUITI, Dept Elect & Telecommun, San Sebastian, Spain.","10.1016/S0924-4247(99)00152-1","Sens. Actuator A-Phys.","ISI:000085965500031","2020-04-07","2020-04-07","Zhukov, A and Cobeno, AF and Gonzalez, J and Blanco, JM and Aragoneses, P and Dominguez, L","","","","ELSEVIER SCIENCE SA","81","1-3","","129-133","Article; Proceedings Paper","17","","PO BOX 564, 1001 LAUSANNE, SWITZERLAND","false","false",""
"Eliminar   Modificar","ISI:000086203100029","M. A. Cazalilla, J. S. Dolado, A. Rubio, and P. M. Echenique","Plasmonic excitations in noble metals: The case of Ag","","PHYSICAL REVIEW B","2000","Article","Cazalilla, MA (Reprint Author), Brown Univ, Dept Phys, Providence, RI 02912 USA. Euskal Herriko Unibertsitatea, Mat Fis Saila, Donostia San Sebastian, Spain. Univ Valladolid, Dept Fis Teor, E-47011 Valladolid, Spain. Donostia Int Phys Ctr, Donostia San Sebastian, Spain.","10.1103/PhysRevB.61.8033","Phys. Rev. B","ISI:000086203100029","2020-04-07","2020-04-07","Cazalilla, MA and Dolado, JS and Rubio, A and Echenique, PM","","","","AMER PHYSICAL SOC","61","12","","8033-8042","Article","48","","ONE PHYSICS ELLIPSE, COLLEGE PK, MD 20740-3844 USA","false","true",""
"Eliminar   Modificar","ISI:000085650100019","J. I. Juaristi, C. Auth, H. Winter, A. Arnau, K. Eder, D. Semrad, F. Aumayr, P. Bauer, and P. M. Echenique","Unexpected behavior of the stopping of slow ions in ionic crystals","","PHYSICAL REVIEW LETTERS","2000","Article","Juaristi, JI (Reprint Author), Univ Basque Country, Fac Quim, Dept Fis Mat, Apartado 1072, E-20080 San Sebastian, Spain. Univ Basque Country, Fac Quim, Dept Fis Mat, E-20080 San Sebastian, Spain. Humboldt Univ, Inst Phys, D-10115 Berlin, Germany. Johannes Kepler Univ Linz, Inst Phys Expt, A-4040 Linz, Austria. Vienna Univ Technol, Inst Allgemeine Phys, A-1040 Vienna, Austria. Donostia Int Phys Ctr, San Sebastian, Spain.","10.1103/PhysRevLett.84.2124","Phys. Rev. Lett.","ISI:000085650100019","2020-04-07","2020-04-07","Juaristi, JI and Auth, C and Winter, H and Arnau, A and Eder, K and Semrad, D and Aumayr, F and Bauer, P and Echenique, PM","","","","AMER PHYSICAL SOC","84","10","","2124-2127","Article","45","","ONE PHYSICS ELLIPSE, COLLEGE PK, MD 20740-3844 USA","false","true",""
"Eliminar   Modificar","ISI:000085144900033","J. R. Sabin, S. B. Trickey, S. P. Apell, and J. Oddershede","Molecular shape, capacitance, and chemical hardness","","INTERNATIONAL JOURNAL OF QUANTUM CHEMISTRY","2000","Article","Sabin, JR (Reprint Author), Univ Florida, Dept Phys, Quantum Theory Project, Gainesville, FL 32611 USA. Univ Florida, Dept Phys, Quantum Theory Project, Gainesville, FL 32611 USA. Chalmers Univ Technol, Dept Appl Phys, S-41296 Gothenburg, Sweden. Univ Gothenburg, Dept Appl Phys, S-41296 Gothenburg, Sweden. Donostia Int Phys Ctr, San Sebastian, Spain. Univ So Denmark, Dept Chem, DK-5230 Odense, Denmark.","3.0.CO;2-D"">10.1002/(SICI)1097-461X(2000)77:13.0.CO;2-D","Int. J. Quantum Chem.","ISI:000085144900033","2020-04-07","2020-04-07","Sabin, JR and Trickey, SB and Apell, SP and Oddershede, J","","","","JOHN WILEY & SONS INC","77","1","","358-366","Article","49","","605 THIRD AVE, NEW YORK, NY 10158-0012 USA","false","false",""
"Eliminar   Modificar","ISI:000086413000139","J. Colmenero, A. J. Moreno, A. Alegria, F. Alvarez, R. Mukhopadhyay, and B. Frick","Methyl group dynamics in glassy polymers by neutron scattering: fromclassical to quantum motions","","PHYSICA B","2000","Article; Proceedings Paper","Colmenero, J (Reprint Author), UPV, EHU, CSIC, Dpto Fis Mat, Apdo 1072, San Sebastian 20080, Spain.
 UPV, EHU, CSIC, Dpto Fis Mat, San Sebastian 20080, Spain.
 UPV, EHU, CSIC, Ctr Mixto, San Sebastian 20080, Spain.
 Bhabha Atom Res Ctr, Div Solid State Phys, Bombay 400085, Maharashtra, India.
 Inst Max Von Laue Paul Langevin, F-38042 Grenoble, France.","10.1016/S0921-4526(99)01524-0","Physica B","ISI:000086413000139","2020-04-07","2020-04-07","Colmenero, J and Moreno, AJ and Alegria, A and Alvarez, F and
 Mukhopadhyay, R and Frick, B","","","","ELSEVIER SCIENCE BV","276","","","322-325","Article; Proceedings Paper","7","","PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS","false","false","kw2a7woa9r"
"Eliminar   Modificar","ISI:000086413000156","A. J. Moreno, A. Alegria, J. Colmenero, and B. Frick","Methyl group rotational tunnelling in glasses: a direct comparison withthe crystal","","PHYSICA B","2000","Article; Proceedings Paper","Colmenero, J (Reprint Author), UPV, EHU, Dept Fis Mat, Apdo 1072, San Sebastian 20080, Spain.
 UPV, EHU, Ctr Mixto, San Sebastian 20080, Spain.
 Inst Max Von Laue Paul Langevin, F-38042 Grenoble, France.","10.1016/S0921-4526(99)01563-X","Physica B","ISI:000086413000156","2020-04-07","2020-04-07","Moreno, AJ and Alegria, A and Colmenero, J and Frick, B","","","","ELSEVIER SCIENCE BV","276","","","361-362","Article; Proceedings Paper","6","","PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS","false","false","kw2a7woa9r"
"Eliminar   Modificar","ISI:000086413000194","A. Moral, A. Arbe, and J. Colmenero","Fast dynamics in poly(vinyl chloride) below the glass transition: selfand pair correlation functions","","PHYSICA B","2000","Article; Proceedings Paper","Moral, A (Reprint Author), EHU, UPV, CSIC, Dept Fis Mat, Apdo 1072, San Sebastian 20080, Spain.
 EHU, UPV, CSIC, Dept Fis Mat, San Sebastian 20080, Spain.
 EHU, UPV, CSIC, Ctr Mixto, San Sebastian 20080, Spain.","10.1016/S0921-4526(99)01655-5","Physica B","ISI:000086413000194","2020-04-07","2020-04-07","Moral, A and Arbe, A and Colmenero, J","","","","ELSEVIER SCIENCE BV","276","","","440-441","Article; Proceedings Paper","1","","PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS","false","false","kw2a7woa9r"
"Eliminar   Modificar","ISI:000085332800055","R. Balda, J. Fernandez, M. Sanz, A. de Pablos, J. M. Fdez-Navarro, and J. Mugnier","Laser spectroscopy of Nd3+ ions in GeO2-PbO-Bi2O3 glasses","","PHYSICAL REVIEW B","2000","Article","Balda, R (Reprint Author), Univ Basque Country, ETSII & Telecomun, Dept Fis Aplicada 1, Alameda Urquijo S-N, Bilbao 48013, Spain. Univ Basque Country, ETSII & Telecomun, Dept Fis Aplicada 1, Bilbao 48013, Spain. Inst Ceram & Vidrio, Madrid 28500, Spain. Univ Lyon 1, Lab Physicochim Mat Luminescents, UMR 5620, F-69622 Villeurbanne, France.","10.1103/PhysRevB.61.3384","Phys. Rev. B","ISI:000085332800055","2020-04-07","2020-04-07","Balda, R and Fernandez, J and Sanz, M and de Pablos, A and Fdez-Navarro, JM and Mugnier, J","","","","AMER PHYSICAL SOC","61","5","","3384-3390","Article","103","","ONE PHYSICS ELLIPSE, COLLEGE PK, MD 20740-3844 USA","false","false",""
"Eliminar   Modificar","ISI:000085332800075","S. P. Apell, D. R. Penn, and P. Johansson","Circularly polarized light emission in scanning tunneling microscopy of magnetic systems","","PHYSICAL REVIEW B","2000","Article","Apell, SP (Reprint Author), Chalmers Univ Technol, Dept Appl Phys, S-41296 Gothenburg, Sweden. Chalmers Univ Technol, Dept Appl Phys, S-41296 Gothenburg, Sweden. Univ Gothenburg, S-41296 Gothenburg, Sweden. Natl Inst Stand & Technol, Electron Phys Grp, Gaithersburg, MD 20899 USA. Univ Lund, Dept Theoret Phys, S-22362 Lund, Sweden.","10.1103/PhysRevB.61.3534","Phys. Rev. B","ISI:000085332800075","2020-04-07","2020-04-07","Apell, SP and Penn, DR and Johansson, P","","","","AMER PHYSICAL SOC","61","5","","3534-3545","Article","3","","ONE PHYSICS ELLIPSE, COLLEGE PK, MD 20740-3844 USA","false","false",""
"Eliminar   Modificar","ISI:000085124000002","P. M. Echenique, J. M. Pitarke, E. V. Chulkov, and A. Rubio","Theory of inelastic lifetimes of low-energy electrons in metals","","CHEMICAL PHYSICS","2000","Review","Echenique, PM (Reprint Author), Euskal Herriko Unibertsitatea, Kim Fak, Mat Fis Saila, 1072 Posta Kutxatila, Donostia San Sebastian, Basque Country, Spain. Euskal Herriko Unibertsitatea, Kim Fak, Mat Fis Saila, Donostia San Sebastian, Basque Country, Spain. Euskal Herriko Unibertsitatea, Zientzi Fak, Mat Kondentsatuaren Fis Saila, Bilbao 48080, Basque Country, Spain. Univ Valladolid, Dept Fis Teor, E-47011 Valladolid, Spain.","10.1016/S0301-0104(99)00313-4","Chem. Phys.","ISI:000085124000002","2020-04-07","2020-04-07","Echenique, PM and Pitarke, JM and Chulkov, EV and Rubio, A","","","","ELSEVIER SCIENCE BV","251","1-3","","1-35","Review","272","","PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS","false","true",""
"Eliminar   Modificar","ISI:000084143700026","A. Elicegui, F. Alvarez, and J. J. Del Val","Poly(vinyl chloride)-based miscible blends: Changes induced in the structural characteristics and in dielectric alpha relaxation of pure poly(vinyl chloride)","","JOURNAL OF POLYMER SCIENCE PART B-POLYMER PHYSICS","2000","Article","Del Val, JJ (Reprint Author), Univ Basque Country, Fac Quim, Dept Fis Mat, Centro Mixto CSIC UPV EHU, Apdo 1072, E-20080 San Sebastian, Spain. Univ Basque Country, Fac Quim, Dept Fis Mat, Centro Mixto CSIC UPV EHU, E-20080 San Sebastian, Spain.","","J. Polym. Sci. Pt. B-Polym. Phys.","ISI:000084143700026","2020-04-07","2020-04-07","Elicegui, A and Alvarez, F and Del Val, JJ","","","","WILEY","38","1","","234-247","Article","5","","111 RIVER ST, HOBOKEN 07030-5774, NJ USA","false","false",""
"Eliminar   Modificar","ISI:000087915500039","V. M. Silkin, and E. V. Chulkov","The linewidth of surface states of simple metals","","PHYSICS OF THE SOLID STATE","2000","Article","Silkin, VM (Reprint Author), Univ Basque Country, Fac Quim, Dept Fis Mat, Fuskal Herrico Unibertsitatea, Apdo 1072, San Sebastian 20018, Basque Country, Spain. Univ Basque Country, Fac Quim, Dept Fis Mat, Fuskal Herrico Unibertsitatea, San Sebastian 20018, Basque Country, Spain. Russian Acad Sci, Inst Strength Phys & Mat Sci, Siberian Div, Tomsk 634021, Russia.","10.1134/1.1131395","Phys. Solid State","ISI:000087915500039","2020-04-07","2020-04-07","Silkin, VM and Chulkov, EV","","","","PLEIADES PUBLISHING INC","42","7","","1373-1379","Article","6","","PLEIADES PUBLISHING INC, MOSCOW, 00000, RUSSIA","false","false",""
"Eliminar   Modificar","ISI:000085056700010","E. Zarate, P. Apell, and P. M. Echenique","Long lived electronic states","","SOLID STATE COMMUNICATIONS","2000","Article","Zarate, E (Reprint Author), Univ Basque Country, Fac Quim, Dept Fis Mat, Aptdo 1072, E-20080 San Sebastian, Spain. Univ Basque Country, Fac Quim, Dept Fis Mat, E-20080 San Sebastian, Spain. Chalmers, Dept Appl Phys, S-41296 Gothenburg, Sweden. Univ Gothenburg, S-41296 Gothenburg, Sweden. Univ Basque Country, EHU, CSIC, DIPC, E-20080 San Sebastian, Spain. Univ Basque Country, CSIC, Ctr Mixto, E-20080 San Sebastian, Spain.","10.1016/S0038-1098(99)00517-7","Solid State Commun.","ISI:000085056700010","2020-04-07","2020-04-07","Zarate, E and Apell, P and Echenique, PM","","","","PERGAMON-ELSEVIER SCIENCE LTD","113","8","","465-469","Article","1","","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","false","true",""
"Eliminar   Modificar","15c4ace97635402db5f414114b7c32e1","J. Colmenero, and A. Alegría","Methyl group dynamics in glassy polymers by neutron scattering: From classical to quantum motions","Advanced Functional Molecules and Polymers, Vol 2. Processing and Spectroscopy","","2001","","Univ Basque Country, Fac Quim, Dept Fis Mat, E-20080 San Sebastian, Spain","","","","2020-04-08","2020-04-08","","H. S. Nalwa","","","Gordon and Breach Science Publ.","","","","271-294","","4","90-5699-309-7","Amsterdam, Netherlands","false","false","kw2a7woa9r"
"Eliminar   Modificar","ISI:000172867900055","J. Junquera, O. Paz, D. Sanchez-Portal, and E. Artacho","Numerical atomic orbitals for linear-scaling calculations","","PHYSICAL REVIEW B","2001","Article","Junquera, J (Reprint Author), Univ Autonoma Madrid, Dept Fis Mat Condensada, C-3, Madrid 28049, Spain. Univ Autonoma Madrid, Dept Fis Mat Condensada, Madrid 28049, Spain. Univ Illinois, Dept Phys, Urbana, IL 61801 USA. Univ Illinois, Mat Res Lab, Urbana, IL 61801 USA. Univ Basque Country, Fac Quim, Dept Fis Mat, E-20080 San Sebastian, Spain. Univ Basque Country, Fac Quim, DIPC, E-20080 San Sebastian, Spain. Univ Cambridge, Dept Earth Sci, Cambridge CB2 3EQ, England.","10.1103/PhysRevB.64.235111","Phys. Rev. B","ISI:000172867900055","2020-04-08","2020-04-08","Junquera, J and Paz, O and Sanchez-Portal, D and Artacho, E","","","","AMER PHYSICAL SOC","64","23","235111","","Article","749","","ONE PHYSICS ELLIPSE, COLLEGE PK, MD 20740-3844 USA","false","false",""
"Eliminar   Modificar","ISI:000172642100039","C. D. Spataru, M. A. Cazalilla, A. Rubio, L. X. Benedict, P. M. Echenique, and S. G. Louie","Anomalous quasiparticle lifetime in graphite: Band structure effects","","PHYSICAL REVIEW LETTERS","2001","Article","Spataru, CD (Reprint Author), Univ Calif Berkeley, Dept Phys, Berkeley, CA 94720 USA. Univ Calif Berkeley, Dept Phys, Berkeley, CA 94720 USA. Univ Calif Berkeley, Lawrence Berkeley Lab, Div Mat Sci, Berkeley, CA 94720 USA. Brown Univ, Dept Phys, Providence, RI 02912 USA. Kimika Fak, Donostia San Sebastian 20080, Spain. Donostia Int Phys Ctr, Donostia San Sebastian 20018, Spain. Lawrence Livermore Natl Lab, H Div, Phys & Adv Technol Directorate, Livermore, CA 94550 USA. CSIC UPV EHU, Ctr Mixto, Donostia San Sebastian 20080, Spain.","10.1103/PhysRevLett.87.246405","Phys. Rev. Lett.","ISI:000172642100039","2020-04-08","2020-04-08","Spataru, CD and Cazalilla, MA and Rubio, A and Benedict, LX and Echenique, PM and Louie, SG","","","","AMER PHYSICAL SOC","87","24","246405","","Article","59","","ONE PHYSICS ELLIPSE, COLLEGE PK, MD 20740-3844 USA","false","true",""
"Eliminar   Modificar","ISI:000172944700067","J. Fernandez, R. Balda, M. Sanz, L. M. Lacha, A. Oleaga, and J. L. Adam","Upconversion losses in Nd-doped fluoroarsenate glasses","","JOURNAL OF LUMINESCENCE","2001","Article; Proceedings Paper","Fernandez, J (Reprint Author), ETSII & Telecom, Appl Phys Dept 1, Alameda Urqijo S-N, Bilbao 48013, Spain. ETSII & Telecom, Appl Phys Dept 1, Bilbao 48013, Spain. ETSII & Telecom, Dept Fis Aplicada 1, Bilbao 48013, Spain. EESII & Telecom, EHU, Ctr Mixto CSIC UPV, Bilbao 48013, Spain. ETSII & Telecom, DIPC, Bilbao 48013, Spain. Univ Rennes 1, CNRS, UMR 6512, Lab Verres & Ceram, F-35042 Rennes, France.","10.1016/S0022-2313(01)00294-0","J. Lumines.","ISI:000172944700067","2020-04-08","2020-04-08","Fernandez, J and Balda, R and Sanz, M and Lacha, LM and Oleaga, A and Adam, JL","","","","ELSEVIER SCIENCE BV","94","","","325-329","Article; Proceedings Paper","19","","PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS","false","false",""
"Eliminar   Modificar","ISI:000172204400044","S. Roche, F. Triozon, and A. Rubio","Backscattering in carbon nanotubes: Role of quantum interference effects","","APPLIED PHYSICS LETTERS","2001","Article","Roche, S (Reprint Author), Commissariat Energie Atom, DRFMC, SPSMS, 17 Ave Martyrs, F-38054 Grenoble, France. Commissariat Energie Atom, DRFMC, SPSMS, F-38054 Grenoble, France. CNRS, Etud Proprietes Elect Solides Lab, F-38042 Grenoble, France. Univ Basque Country, Fac Ciencias Quim, Dept Fis Mat, San Sebastian 20018, Spain.","10.1063/1.1421643","Appl. Phys. Lett.","ISI:000172204400044","2020-04-08","2020-04-08","Roche, S and Triozon, F and Rubio, A","","","","AMER INST PHYSICS","79","22","","3690-3692","Article","12","","CIRCULATION & FULFILLMENT DIV, 2 HUNTINGTON QUADRANGLE, STE 1 N O 1, MELVILLE, NY 11747-4501 USA","false","false",""
